date,Turnover
2015-10-31,0.49999999840000003
2015-11-30,0.48333333209999996
2015-12-31,0.44999999870000007
2016-01-31,0.4999999984
2016-02-29,0.5499999985000001
2016-03-31,0.48333333170000004
2016-04-30,0.5333333318
2016-05-31,0.5166666648
2016-06-30,0.43333333250000006
2016-07-31,0.4833333316
2016-08-31,0.4833333319000001
2016-09-30,0.49999999840000003
2016-10-31,0.4499999985
2016-11-30,0.4333333317
2016-12-31,0.4833333319
2017-01-31,0.5666666651
2017-02-28,0.4999999989000001
2017-03-31,0.4666666652
2017-04-30,0.49999999900000003
2017-05-31,0.4833333319
2017-06-30,0.49999999880000007
2017-07-31,0.4999999988
2017-08-31,0.5499999982
2017-09-30,0.4499999987
2017-10-31,0.5166666658
2017-11-30,0.5999999980999999
2017-12-31,0.5499999981
2018-01-31,0.5166666648
2018-02-28,0.5333333322
2018-03-31,0.46666666510000004
2018-04-30,0.483333332
2018-05-31,0.48333333230000003
2018-06-30,0.4833333323000001
2018-07-31,0.48333333190000005
2018-08-31,0.5833333315
2018-09-30,0.5333333316000001
2018-10-31,0.5499999989000001
2018-11-30,0.5333333317
2018-12-31,0.5166666657
2019-01-31,0.49999999850000004
2019-02-28,0.4999999988000001
2019-03-31,0.516666665
2019-04-30,0.48333333180000004
2019-05-31,0.48333333210000007
2019-06-30,0.46666666510000004
2019-07-31,0.5333333319
2019-08-31,0.5166666652
2019-09-30,0.5166666651
2019-10-31,0.48333333210000007
2019-11-30,0.4999999985
2019-12-31,0.4999999986
2020-01-31,0.5166666652
2020-02-29,0.5999999985000001
2020-03-31,0.6333333314
2020-04-30,0.5499999984
2020-05-31,0.5499999982000001
2020-06-30,0.5499999981
2020-07-31,0.5999999981
2020-08-31,0.5499999983000001
2020-09-30,0.5499999984000001
2020-10-31,0.5166666652
2020-11-30,0.5166666653
2020-12-31,0.5833333315
2021-01-31,0.5666666649
2021-02-28,0.5666666650000001
2021-03-31,0.5833333314
2021-04-30,0.5499999987
2021-05-31,0.5999999982000002
2021-06-30,0.5999999978000001
2021-07-31,0.5499999983999999
2021-08-31,0.5166666653
2021-09-30,0.4999999984
2021-10-31,0.4666666655
2021-11-30,0.4333333319
2021-12-31,0.41666666500000005
2022-01-31,0.4499999986
2022-02-28,0.44999999850000005
2022-03-31,0.5333333319
2022-04-30,0.5333333314
2022-05-31,0.5833333316
2022-06-30,0.6166666648000001
2022-07-31,0.6166666652000001
2022-08-31,0.5666666649000001
2022-09-30,0.4666666651
2022-10-31,0.46666666520000005
2022-11-30,0.44999999840000005
2022-12-31,0.5166666653
2023-01-31,0.5499999986999999
2023-02-28,0.4999999984000001
2023-03-31,0.4999999986
2023-04-30,0.5166666652
2023-05-31,0.4999999983
2023-06-30,0.5166666651
2023-07-31,0.5333333317
2023-08-31,0.5166666652
2023-09-30,0.5166666652
2023-10-31,0.5666666653000001
2023-11-30,0.5499999982999999
2023-12-31,0.5333333317
2024-01-31,0.5333333318
2024-02-29,0.48333333230000003
2024-03-31,0.49999999870000006
2024-04-30,0.5499999984
2024-05-31,0.5499999983999999
2024-06-30,0.5166666651
2024-07-31,0.48333333210000007
2024-08-31,0.433333332
2024-09-30,0.44999999879999997
2024-10-31,0.41666666510000006
