date,0
1999-12-31,-0.0047525602781317
2000-01-31,-0.0046049742477813
2000-02-29,-0.005216981948974
2000-03-31,-0.0062099460199074
2000-04-30,-0.005024073524209
2000-05-31,-0.0066262155221517
2000-06-30,-0.0060021885820646
2000-07-31,-0.0062590250101595
2000-08-31,-0.0066370235416726
2000-09-30,-0.006135335481088
2000-10-31,-0.0063408403256843
2000-11-30,-0.0063240288940282
2000-12-31,-0.0051648851076202
2001-01-31,-0.0053958915757954
2001-02-28,-0.03140293690153024
2001-03-31,-0.07148824035904967
2001-04-30,0.01469730348544803
2001-05-31,0.01847291975656729
2001-06-30,-0.049564742377182856
2001-07-31,-0.09390854833399477
2001-08-31,-0.03519284968285735
2001-09-30,-0.1458997698264726
2001-10-31,0.010258550162612682
2001-11-30,0.00812894441022402
2001-12-31,0.01702254819861841
2002-01-31,0.020802062587281837
2002-02-28,-0.004142688494398263
2002-03-31,0.030691953875282448
2002-04-30,-0.004731828492595041
2002-05-31,0.03610300570132543
2002-06-30,-0.0365514830887213
2002-07-31,-0.06562481749402294
2002-08-31,0.011800910389714286
2002-09-30,-0.07051386071266462
2002-10-31,0.023821324957415107
2002-11-30,0.046956214360843795
2002-12-31,-0.008408772223913159
2003-01-31,-0.019645708081942735
2003-02-28,-0.030745395964103854
2003-03-31,0.016480226433890723
2003-04-30,0.05520180522224299
2003-05-31,0.020085456239706367
2003-06-30,0.01105961278787321
2003-07-31,0.02745657590790162
2003-08-31,0.03235138940447304
2003-09-30,0.011972699163567461
2003-10-31,0.07029931238559822
2003-11-30,0.03223314606180508
2003-12-31,0.0033213862842927143
2004-01-31,0.09524264348049762
2004-02-29,0.027501789723570525
2004-03-31,0.0024820137925833223
2004-04-30,-0.011583251028929133
2004-05-31,-0.008910273265229373
2004-06-30,0.032528962272191736
2004-07-31,-0.041898564447667555
2004-08-31,-0.011142845257957565
2004-09-30,0.027891093209154574
2004-10-31,-0.04631724390326144
2004-11-30,0.027508319469506205
2004-12-31,0.05245781962603754
2005-01-31,0.041810558270960495
2005-02-28,0.06512912103729486
2005-03-31,0.020563694022457946
2005-04-30,-0.015084217836052053
2005-05-31,0.03528726613778416
2005-06-30,0.027134117559871482
2005-07-31,0.0814116768771896
2005-08-31,0.005472099591034918
2005-09-30,0.07366812465829468
2005-10-31,-0.04988024887057899
2005-11-30,0.029997789866240607
2005-12-31,0.035046518818621815
2006-01-31,0.0562412677511623
2006-02-28,0.05442446039455116
2006-03-31,0.025443021691869325
2006-04-30,0.05834816922352753
2006-05-31,-0.08882800075074478
2006-06-30,-0.007833416973372975
2006-07-31,0.02526024118026749
2006-08-31,0.014314933709796258
2006-09-30,0.056803339569845304
2006-10-31,0.049836274145529345
2006-11-30,0.018341177443910974
2006-12-31,0.0669171765242806
2007-01-31,0.10995285814042945
2007-02-28,-0.02899364623240326
2007-03-31,0.06984420532789781
2007-04-30,0.06459701818823586
2007-05-31,0.00123325687916401
2007-06-30,-0.001563110936368321
2007-07-31,-0.003760437762235405
2007-08-31,-0.05232066068971252
2007-09-30,0.00369176077137205
2007-10-31,0.0715443650445505
2007-11-30,-0.08203658129663378
2007-12-31,0.013005743298997684
2008-01-31,-0.15265907352897296
2008-02-29,0.012446137907908505
2008-03-31,-0.026563250730870208
2008-04-30,0.010369264123185203
2008-05-31,0.026717575906321525
2008-06-30,-0.04832079849084505
2008-07-31,-0.030588337161904323
2008-08-31,0.026273833900746894
2008-09-30,-0.10666989444458207
2008-10-31,-0.1603683182805287
2008-11-30,-0.027220864455966585
2008-12-31,-0.01129944399099977
2009-01-31,0.007629828145939563
2009-02-28,-0.03379961679539607
2009-03-31,0.02227291189665546
2009-04-30,0.03610230123035198
2009-05-31,0.009271599561253053
2009-06-30,-0.012737717407245679
2009-07-31,0.018457944603523645
2009-08-31,0.0195169814727689
2009-09-30,0.03896142227228021
2009-10-31,-0.026092912121262087
2009-11-30,0.007178776035479735
2009-12-31,0.018368702867427554
2010-01-31,0.031971821321393194
2010-02-28,0.018463025630809603
2010-03-31,0.10590024092101871
2010-04-30,0.003612483001306021
2010-05-31,-0.07284418267239615
2010-06-30,0.009000899078757157
2010-07-31,0.0332424361772076
2010-08-31,-0.015846733556667027
2010-09-30,0.07828253717850113
2010-10-31,0.04218007736234723
2010-11-30,0.025682568225219096
2010-12-31,0.057319637547233654
2011-01-31,-0.007491617192253509
2011-02-28,0.0302983439344863
2011-03-31,0.017475519953982777
2011-04-30,0.046535005304570186
2011-05-31,-0.027193320575363972
2011-06-30,-0.05044484330810192
2011-07-31,-0.08726180695543274
2011-08-31,-0.09247373628528047
2011-09-30,-0.06985566254964234
2011-10-31,0.02961345723306656
2011-11-30,-0.022515388128228387
2011-12-31,0.02020612498156833
2012-01-31,0.01794324243461913
2012-02-29,0.0345574760118225
2012-03-31,0.02002017007063945
2012-04-30,0.020026235702008857
2012-05-31,-0.026597727509151736
2012-06-30,0.0055717086501990585
2012-07-31,0.05506344127342382
2012-08-31,0.005965809527913654
2012-09-30,0.025303354018172106
2012-10-31,0.020136963374805982
2012-11-30,0.01587582834551319
2012-12-31,0.008305142403482301
2013-01-31,0.07975637083054654
2013-02-28,0.039630065600600416
2013-03-31,0.027183066118227555
2013-04-30,-0.011149760909514654
2013-05-31,0.025461723265607257
2013-06-30,-0.029991869101130463
2013-07-31,0.05123305561257195
2013-08-31,0.010931368276665658
2013-09-30,0.043280960318631385
2013-10-31,0.050758568433675176
2013-11-30,0.036542816620008856
2013-12-31,0.018753534900911376
2014-01-31,0.0788707908727255
